Date,Precip_mm,ET_mm,Q_cfs_09085000,Q_cfs_09081000,Q_cfs_09076300,Q_cfs_09073400,Q_cfs_09073300,Q_csf_09072550,SWE_mm,SnowDepth_mm,Temp_C
8/29/2015,0,1344.63596,945,587,,49.8,40,,0,0,11.2
8/30/2015,945.2568213,1422.285891,866,541,,45.7,37.3,,0,0,11.2
8/31/2015,691.7925258,940.7279424,863,538,,47,39.7,,0,0,9.5
9/1/2015,1003.067885,1203.312917,851,534,,49.7,40.2,,0,0,10
9/2/2015,201.1858121,1256.676295,840,534,,52.4,42.5,,0,0,9.6
9/3/2015,1849.578163,863.2371436,863,543,,54.3,43.1,,0,0,7.8
9/4/2015,2273.679231,862.5537221,896,551,,62.3,47.4,,0,0,7.2
9/5/2015,617.0623287,1053.016725,939,588,,81.1,63.1,,0,0,7.7
9/6/2015,492.0647137,1219.620766,960,570,,64.6,50.9,,0,0,8.9
9/7/2015,1100.211293,1035.994167,918,554,,59,47.2,,0,0,8.1
9/8/2015,235.1608028,1196.421636,925,564,,58.3,46.1,,0,0,7.8
9/9/2015,5.632777006,1249.33922,865,542,,51.3,40.7,,0,0,8.5
9/10/2015,0,1223.238942,845,527,,47.7,38,,0,0,9
9/11/2015,0,1223.238482,828,520,,44.6,36,,0,0,9.4
9/12/2015,0,1277.89905,818,523,,42.9,35.1,,0,0,10
9/13/2015,0,1427.779518,808,520,,41.2,33.5,,0,0,9.4
9/14/2015,1573.597245,1263.90355,792,513,,40.2,32.8,,0,0,8.7
9/15/2015,2288.21779,911.3415257,852,541,,47.6,36.9,,0,0,6.7
9/16/2015,316.9778696,1173.8478,1020,582,,50.4,36.9,,0,0,8.4
9/17/2015,31.50731855,1236.866107,949,554,,44,33.4,,0,0,9.1
9/18/2015,0,1033.279911,877,531,,41.2,31.9,,0,0,7.4
9/19/2015,333.4294032,1125.212722,840,522,,39.6,30.6,,0,0,6.3
9/20/2015,14.95554953,1174.146684,817,515,,38.4,29.9,,0,0,7.2
9/21/2015,5.728374343,1071.932168,795,509,,37.5,29.1,,0,0,9
9/22/2015,9.388730586,942.8084537,784,517,,37.1,28.3,,0,0,8.9
9/23/2015,0,1175.628549,809,530,,37,28.1,,0,0,9
9/24/2015,0,1262.777637,793,520,,35.2,27,,0,0,10.1
9/25/2015,11.36686015,1193.619188,778,511,,34.5,26.2,,0,0,9.8
9/26/2015,8.438089633,1124.064272,763,505,,33.8,25.8,,0,0,9.7
9/27/2015,0,1252.60424,760,503,,33,25.2,,0,0,9.6
9/28/2015,5.755814612,1150.71942,748,499,,32.8,24.5,,0,0,9.5
9/29/2015,22.16323348,1021.393012,742,501,,32.8,24.4,,0,0,9.4
9/30/2015,0,895.4311977,744,508,,32.9,24,,0,0,8.6
10/1/2015,9.410426113,1127.16764,752,520,,33.4,24,,0,0,10.7
10/2/2015,388.0402363,1273.334641,751,518,,32.5,23.5,,0,0,7.5
10/3/2015,0,969.1635868,759,520,,32.9,23.2,,0,0,5
10/4/2015,26.58825015,947.7202501,764,523,,32.9,22.8,,0,0,5.9
10/5/2015,944.578801,723.723644,773,522,,33.3,22.7,,0,0,5
10/6/2015,1112.000308,690.0083044,785,536,,35.9,23.4,,0,0,4.7
10/7/2015,0.002547191,787.9795215,799,546,,39.9,24.8,,0,0,4.6
10/8/2015,17.24284132,871.5702484,794,538,,36.4,22.7,,0,0,6.1
10/9/2015,0,956.4099376,782,529,,34.3,22,,0,0,6.8
10/10/2015,15.47402495,980.5153435,772,522,,33.4,21.5,,0,0,7
10/11/2015,0,1029.915959,767,515,,32.9,21.4,,0,0,6.7
10/12/2015,0,1042.270186,766,518,,32.2,20.9,,0,0,6.5
10/13/2015,0,973.7700062,763,509,,31,20.6,,0,0,6.6
10/14/2015,0,946.7640198,710,457,,30.5,20.4,,0,0,7
10/15/2015,33.42475834,867.518581,698,420,,30.1,20.5,,0,0,7.2
10/16/2015,0,984.4048883,657,360,,30.6,21,,0,0,6.7
10/17/2015,71.38910863,842.9039588,618,323,,31.4,21.3,,0,0,5.5
10/18/2015,437.8061823,695.7463102,614,326,,33.2,22.5,,0,0,5
10/19/2015,1833.169764,602.8447919,634,335,,35.9,24.1,,0,0,3.4
10/20/2015,839.3199068,552.1223972,690,356,,39.5,25.4,,0,0,2.9
10/21/2015,241.059385,564.6403036,692,350,,37.6,23.7,,0,0,2.9
10/22/2015,5487.960878,327.440231,700,382,,42,25.7,,5,3,0.7
10/23/2015,871.009993,399.2055386,779,414,,44.3,26.3,,23,10,0.2
10/24/2015,97.655121,489.7635953,742,394,,41.4,25.4,,23,10,-1.4
10/25/2015,732.1824171,622.9576295,719,383,,40.1,25.2,,23,8,1.9
10/26/2015,963.4155639,420.4656628,734,401,,43.1,26.2,,23,5,0.6
10/27/2015,595.8158973,429.6585354,742,384,,44.7,27.8,,28,8,-2.7
10/28/2015,980.9574356,523.042188,714,366,,40.1,24.7,,36,15,-2.8
10/29/2015,532.3551395,523.6076055,685,351,,36.6,21,,38,13,0.9
10/30/2015,257.112776,369.5603273,693,370,,30.8,17.6,,41,13,-1.3
10/31/2015,14.66551512,532.162855,686,367,,28.8,17.3,,41,13,0
11/1/2015,7.464360963,658.0591376,676,363,,27.5,16.8,,41,13,1.5
11/2/2015,15.53153006,870.7668221,671,363,,26.9,16.7,,41,10,3.4
11/3/2015,687.1478992,865.3420733,666,362,,26.6,16.6,,41,10,2.4
11/4/2015,3173.69635,360.2002493,685,380,,28.5,17.1,,43,5,-1.9
11/5/2015,1297.385663,305.2150217,702,371,,27.9,16.2,,61,25,-5.5
11/6/2015,1571.537656,262.2911812,685,359,,27.5,16.2,,69,33,-8.2
11/7/2015,262.3995295,393.8109427,651,335,,23.9,15,,76,41,-7.1
11/8/2015,37.91129765,489.8423682,642,336,,25.4,15.8,,76,36,-4.5
11/9/2015,375.2400935,554.7410296,650,340,,25.8,15.9,,76,33,-3.1
11/10/2015,2351.917046,527.6878316,664,347,,27.2,16.6,,79,28,-3.2
11/11/2015,387.9883384,229.6241658,671,351,,27.8,16.4,,91,43,-8.8
11/12/2015,73.53042525,363.5395036,624,323,,25.5,15,,97,51,-8.1
11/13/2015,96.163093,393.7451508,626,327,,25.9,15.6,,97,46,-6
11/14/2015,44.53616153,432.7306471,622,326,,25.6,15.7,,97,43,-3.8
11/15/2015,1179.954436,509.8051781,618,326,,25.8,15.9,,97,43,-2.9
11/16/2015,2741.673689,306.3066138,645,342,,27.7,16.3,,97,41,-4.3
11/17/2015,542.469153,321.8751887,639,335,,28.8,16.3,,114,56,-6.6
11/18/2015,1976.116867,369.3512443,619,323,,28.4,16,,122,61,-5.5
11/19/2015,60.84466277,492.6143729,616,324,,27.9,16,,127,58,-2.9
11/20/2015,39.34778087,326.00919,615,326,,27.4,16.2,,130,56,-3.7
11/21/2015,19.6694351,324.1031522,575,295,,23.5,16,,130,56,-11.1
11/22/2015,71.97392678,457.6466834,533,291,,23,15,,130,56,-4
11/23/2015,0,463.7584582,584,315,,25,15,,130,53,-3.3
11/24/2015,13.37802794,571.666305,596,318,,26,16,,130,51,-1.8
11/25/2015,178.7791523,560.0763598,599,314,,26.2,15.8,,130,53,-0.7
11/26/2015,113.1541649,303.3483283,590,312,,26.2,15.8,,130,48,-5.3
11/27/2015,1179.373247,247.0399599,569,300,,26.2,16,,132,56,-4.2
11/28/2015,344.1415601,233.7030516,572,301,,26.4,15,,142,61,-7
11/29/2015,716.8483526,235.2851468,553,292,,26,15,,142,61,-8.2
11/30/2015,251.8642924,154.7279513,552,291,,25.9,15,,145,64,-13.3
12/1/2015,0,267.7851922,511,260,,24,15,,150,64,-12.3
12/2/2015,840.7521187,360.5764683,474,249,,24.7,14,,150,64,-8.5
12/3/2015,196.3121698,394.2574828,539,286,,25,14,,150,64,-5.3
12/4/2015,428.4367774,530.6182784,532,287,,25.3,14,,152,61,-1.2
12/5/2015,152.0884281,274.3340777,568,299,,25.4,14,,155,61,-7.7
12/6/2015,209.5493636,423.7071539,504,264,,24,14,,165,76,-5.6
12/7/2015,420.0984076,547.373371,515,283,,25.3,14,,168,74,-1.2
12/8/2015,0,489.6113746,555,292,,25.7,14,,168,69,-1.1
12/9/2015,363.0479431,476.472981,533,282,,25.5,14,,168,69,0.3
12/10/2015,50.17338496,537.5455586,529,283,,25.4,13.9,,168,66,0.4
12/11/2015,477.2364164,495.0463662,526,283,,25,13.9,,168,64,-1.5
12/12/2015,962.5186087,163.7655015,529,283,,25.7,14,,168,69,-5.6
12/13/2015,65.20899207,282.3804387,516,274,,24.4,14,,175,74,-8
12/14/2015,2609.612978,297.2505095,505,269,,23,14.1,,175,69,-6.4
12/15/2015,733.6136311,140.2855287,537,280,,24,14.2,,188,94,-12.3
12/16/2015,1103.732755,184.7233107,485,253,,24,14.3,,193,89,-14.4
12/17/2015,439.3105844,193.5372757,490,252,,23.8,14.3,,196,86,-15.3
12/18/2015,549.5204627,358.4949411,475,247,,24.6,14,,196,84,-7.3
12/19/2015,604.3209274,387.4174847,500,261,,25.2,14.2,,198,79,-3.4
12/20/2015,2185.925995,350.1418409,527,281,,25.3,14.2,,201,79,-5.6
12/21/2015,2138.13996,314.611079,523,274,,25,14.2,,224,109,-6.9
12/22/2015,3332.860798,308.2903506,513,265,,25.3,14.2,,241,142,-5.3
12/23/2015,1088.14506,165.9591054,515,269,,24.4,14.3,,272,155,-11
12/24/2015,1812.969557,186.3438962,442,220,,23,14.1,,282,152,-15.4
12/25/2015,2213.826963,185.7063122,503,270,,24,13,,292,150,-10.7
12/26/2015,61.08547838,156.4333404,471,241,,23.6,13,,320,165,-17.5
12/27/2015,362.5890851,288.8602822,388,183,,22.1,13,,320,155,-11.8
12/28/2015,14.6672915,294.9646983,367,208,,23.6,13,,320,147,-10.7
12/29/2015,414.8976482,238.3511352,467,278,,23.7,13,,320,135,-11.3
12/30/2015,486.9499276,143.4788395,444,276,,23.5,13,,323,137,-14.5
12/31/2015,125.2343335,170.9724255,426,247,,23.2,13.1,,328,137,-16.3
1/1/2016,125.2422758,255.9943456,361,186,,22.7,13.1,,328,137,-14.1
1/2/2016,720.597598,263.7844727,351,211,,23.3,13.1,,328,135,-9.4
1/3/2016,294.3492908,348.502974,436,272,,23.5,13.1,,328,130,-5.9
1/4/2016,88.47167349,384.0873957,518,284,,23,13.1,,328,127,-4.8
1/5/2016,51.67581999,255.5781521,544,282,,22.8,13.1,,328,124,-5.3
1/6/2016,756.4869896,231.8057615,488,255,,22.5,13.1,,330,124,-4.8
1/7/2016,418.697589,176.7818701,485,255,,22.6,13.1,,333,127,-7.9
1/8/2016,114.554737,198.9149733,454,239,,21.7,13.1,,338,130,-10.4
1/9/2016,59.18082461,204.0232656,450,235,,22.4,13.1,,338,130,-11.2
1/10/2016,0,198.098293,430,226,,21.2,13,,340,132,-15.5
1/11/2016,0,250.0525401,411,204,,20.9,12.8,,340,130,-13
1/12/2016,126.3409197,345.5068462,408,196,,21.7,12.8,,340,130,-9.5
1/13/2016,27.15043353,386.6931152,430,240,,21.9,12.8,,340,127,-5.7
1/14/2016,652.1622014,277.1872889,455,244,,21.9,12,,343,124,-8.6
1/15/2016,1148.333794,249.6977334,475,248,,22.3,12,,345,127,-9.4
1/16/2016,2647.287407,249.1309791,472,242,,22.2,12,,351,132,-10.4
1/17/2016,968.6411888,270.4889456,462,238,,22.3,12,,361,150,-8.2
1/18/2016,1047.997623,424.4978965,451,228,,22.3,12,,368,160,-5.8
1/19/2016,513.5368936,297.4091236,452,225,,22.4,12,,373,152,-6.1
1/20/2016,1961.841551,277.3482478,448,225,,21.9,12.1,,376,147,-8.1
1/21/2016,79.56399397,296.8749448,433,220,,21.7,12.1,,384,163,-11.6
1/22/2016,276.0871163,376.8650151,420,211,,21.4,12.1,,386,157,-5.1
1/23/2016,153.7518087,564.2526725,454,232,,22.1,12.1,,386,150,-2.3
1/24/2016,707.9190711,357.8390512,450,225,,22.2,12.1,,386,147,-6.6
1/25/2016,6.051155162,243.6232426,432,216,,22.2,12,,396,155,-12.3
1/26/2016,176.7434295,253.2394628,402,213,,20.7,12,,396,150,-13.8
1/27/2016,319.8655381,312.3813201,393,194,,20.5,12,,396,150,-6.1
1/28/2016,511.174799,414.1851007,440,227,,20.8,13,,396,147,-4.4
1/29/2016,451.2992094,460.9513181,460,237,,20.9,13,,399,142,-2.6
1/30/2016,3190.557596,418.1643873,445,219,,21.1,13.2,,404,147,-1.8
1/31/2016,3220.690035,196.5708961,449,223,,20.3,12.8,,427,173,-6.9
2/1/2016,0,450.3311627,446,223,,20.7,12.6,,470,216,-7.8
2/2/2016,24.87592445,460.3675418,436,219,,20.5,12.1,,490,218,-14.4
2/3/2016,115.4014063,607.2614638,422,212,,19.8,12.9,,490,206,-19.3
2/4/2016,133.4978708,560.082053,358,182,,19.1,13,,493,201,-15
2/5/2016,19.18421957,576.532351,414,217,,20.6,12.9,,498,196,-12.7
2/6/2016,104.9281765,457.0367818,417,207,,20.7,12.9,,498,193,-8.5
2/7/2016,1878.441299,509.7912954,451,236,,20.7,13,,500,185,-7.4
2/8/2016,241.8453975,499.1260108,436,230,,20.4,12.9,,500,183,-5.8
2/9/2016,33.78454565,570.9651809,428,226,,20.3,12.7,,500,180,-4.7
2/10/2016,685.2093002,713.0682895,417,221,,20.4,12.7,,500,178,-2.6
2/11/2016,2427.239818,508.4452658,420,221,,20.4,12.8,,500,173,-1.5
2/12/2016,498.9540756,443.790397,424,227,,20.4,12.9,,500,170,0
2/13/2016,39.47729794,490.2489645,429,226,,20.6,13,,505,165,-0.2
2/14/2016,12.32189815,461.7908135,423,222,,20.4,12.9,,505,165,-4.8
2/15/2016,8.947884563,465.3332393,415,220,,20.5,13,,511,173,-2.7
2/16/2016,5.503795773,634.315013,414,219,,20.4,12.9,,513,165,-2.9
2/17/2016,126.9334103,677.8975139,414,219,,20.3,12.9,,516,168,1.2
2/18/2016,0,759.6152787,439,231,,21.2,13.4,,518,163,0.4
2/19/2016,782.7340208,647.1623119,480,243,,21.3,12.9,,528,165,-2
2/20/2016,307.9271829,530.9985888,453,234,,20.9,13,,528,168,-0.8
2/21/2016,0,600.7509107,451,231,,20.8,13,,528,168,-2.9
2/22/2016,227.2919646,584.7236109,450,230,,21.2,13,,531,163,-5.7
2/23/2016,343.6759689,343.7389953,439,226,,21,13,,533,163,-9.5
2/24/2016,209.0872595,305.8376031,397,211,,18.8,13.3,,533,160,-9.1
2/25/2016,253.3619929,179.8993609,405,219,,19.3,13.2,,533,165,-4.5
2/26/2016,187.4744638,216.2224075,430,227,,20.5,13.1,,533,163,-2.2
2/27/2016,1328.583797,321.3688832,431,226,,20.6,13.3,,536,160,-0.7
2/28/2016,692.0946301,239.7842277,435,228,,20.9,13.5,,536,157,-2.5
2/29/2016,0,223.8389758,436,228,,20.8,13.5,,536,157,-1.9
3/1/2016,29.92339653,711.5206179,440,229,,21.1,13.9,,536,157,-1.2
3/2/2016,16.10287832,823.6393213,438,233,,21.2,13.7,,536,155,-0.1
3/3/2016,10.89969925,795.3646586,439,232,,20.8,13.4,,536,155,-0.7
3/4/2016,13.03017373,718.1327112,441,237,,21.1,13.8,,536,155,1.2
3/5/2016,167.3039789,902.3557915,451,241,,21.9,14.1,,536,152,1.6
3/6/2016,1633.141961,594.0208148,469,250,,23.3,14.7,,536,147,-0.5
3/7/2016,897.1426265,465.7593507,496,260,,23.9,14.6,,546,165,-5.2
3/8/2016,11.71324506,518.3288293,467,245,,22.3,14,,556,173,-7.8
3/9/2016,57.64660896,499.1960916,448,234,,20.7,13.3,,559,170,-7.2
3/10/2016,272.2980705,719.7124731,433,237,,21.9,14.1,,549,168,-1.9
3/11/2016,154.5318512,897.8173034,447,246,,23.1,14.7,,551,165,2.2
3/12/2016,146.9924651,705.0330177,476,257,,25.1,15.9,,554,157,0.8
3/13/2016,143.435072,798.6788702,483,256,,24.7,15.2,,546,157,-0.4
3/14/2016,2819.32285,630.3411557,489,260,,25.3,15.3,,554,155,-2.4
3/15/2016,2201.589634,525.7981919,501,267,,24,14.4,,577,178,-7.9
3/16/2016,656.5138123,538.5037153,482,257,,24.4,15.3,,594,188,-6.9
3/17/2016,39.95544669,796.8562721,463,249,,24.1,15.1,,602,183,-2.4
3/18/2016,15.50911461,639.6021115,456,247,,23.4,14.8,,602,180,-4.6
3/19/2016,0,665.932674,441,239,,21.5,14,,602,175,-5.9
3/20/2016,79.76368494,803.195298,432,236,,21.8,14,,602,173,-2.2
3/21/2016,240.4262157,1119.968775,456,251,,24.6,15,,599,170,3.9
3/22/2016,1465.95606,948.4714546,476,262,,26.7,16,,599,165,0.6
3/23/2016,1467.064734,515.9373675,506,278,,26.9,15.2,,599,165,-6.6
3/24/2016,651.2721526,649.8354565,481,257,,25.3,15.4,,607,180,-4.8
3/25/2016,2174.751846,438.2927606,476,260,,26.1,15.5,,612,170,-6
3/26/2016,243.9255016,517.430951,459,249,,23.4,14.9,,635,208,-10.2
3/27/2016,330.5984736,708.72046,438,242,,23.5,15,,635,196,-6.9
3/28/2016,530.9754329,993.214871,458,256,,24.7,15.1,,640,190,0.1
3/29/2016,1334.662055,712.632669,469,258,,25.7,15.4,,640,183,-2.7
3/30/2016,745.7476844,527.3908448,464,256,,24.4,14.6,,640,188,-7.5
3/31/2016,232.8437197,521.6123185,450,250,,24.9,14.8,,643,185,-7.4
4/1/2016,99.66096847,592.9529868,424,236,,22.5,15,,643,188,-7.6
4/2/2016,97.54416054,847.2217125,420,238,,22.6,14.2,,643,185,-2.9
4/3/2016,78.39036419,960.9331715,430,248,,25.3,15.3,,643,178,0.4
4/4/2016,106.2968054,1051.649368,467,263,,28.7,16.9,,638,175,2.3
4/5/2016,566.6961016,814.7690059,512,283,,32,18.2,,638,170,-1.7
4/6/2016,210.44156,995.4873697,516,266,,28.8,16.4,,643,178,-1.1
4/7/2016,13.01651316,1082.800061,532,277,,32.6,19.2,,643,170,3
4/8/2016,122.9014791,1163.780387,609,303,,39,23.3,,643,168,4.9
4/9/2016,1040.32262,811.1342987,705,339,,45.8,26.5,,643,160,1.8
4/10/2016,327.5025192,913.2983227,768,363,,46.9,26.8,,650,163,2.2
4/11/2016,61.88152357,876.9409163,760,367,,49.5,28.4,,650,163,0.9
4/12/2016,657.7731458,913.3043316,769,366,,48.1,28.1,,648,163,1.4
4/13/2016,27.49147938,1079.940932,766,363,,46.5,27.9,,645,160,3.3
4/14/2016,617.4944297,1131.136779,816,377,,51.1,30.5,,638,155,3.3
4/15/2016,4582.666417,681.5834974,867,397,,53.9,31.3,,632,152,-0.1
4/16/2016,1399.268466,608.6048771,859,402,,49.2,28.1,,645,170,-3.3
4/17/2016,909.6300588,675.0148687,776,364,,44.7,26.3,,645,170,-3.6
4/18/2016,1703.100977,668.34657,735,353,,41.8,24.9,,645,168,-3.2
4/19/2016,965.1532041,732.0597729,695,338,,40.8,23.9,,650,170,-2.7
4/20/2016,747.6945656,795.2774726,686,328,,40.8,23.3,,653,170,-0.2
4/21/2016,87.07082727,1104.720659,682,327,,41.5,24.6,,658,168,1.9
4/22/2016,68.94250421,1377.63687,746,356,,49,30.8,,653,160,6.2
4/23/2016,966.527375,1348.454903,880,422,,63.4,39.6,,643,157,2.1
4/24/2016,216.3279569,1030.773488,960,457,,64.4,40,,650,163,0.6
4/25/2016,1790.4352,1149.610779,919,440,,60.3,38.6,,653,160,0.7
4/26/2016,1458.740931,783.4141119,946,458,,60.5,37.9,,658,170,-2.6
4/27/2016,471.4493388,805.3666669,886,443,,56.3,34.1,,665,173,-1.3
4/28/2016,1605.610692,898.9149051,843,423,,51.9,31.5,,665,163,0.2
4/29/2016,2267.045715,754.043772,817,422,,49.8,30.2,,676,168,-1.5
4/30/2016,681.8865465,751.9556703,829,443,,49.1,29.2,,688,178,-1.8
5/1/2016,166.1642041,842.4238755,779,418,,44.9,27.5,,691,175,-2.2
5/2/2016,0,1059.587816,746,400,,42.7,27,,696,178,0.4
5/3/2016,46.01370007,1262.0996,725,390,,44.1,28.5,,701,173,2.3
5/4/2016,1.257691205,1417.997894,800,411,,52.3,35.1,,693,165,5.3
5/5/2016,7.381740822,1544.783365,995,469,,73,50,,683,160,7.9
5/6/2016,212.3544585,1408.410389,1320,566,,106,66.2,,665,155,6.7
5/7/2016,754.7106871,929.9805476,1660,706,,119,69.9,,653,152,1.8
5/8/2016,1719.726325,972.5359661,1440,652,,90,53.9,,650,150,0.1
5/9/2016,3151.833565,854.1034138,1290,617,,81.9,49.4,,663,163,1.8
5/10/2016,2774.145183,859.9116544,1470,701,,85.3,50.1,,671,163,0.7
5/11/2016,31.46483486,1057.993796,1490,686,,79.3,47.8,,693,170,-0.6
5/12/2016,78.97316424,1332.268551,1340,659,,72.7,46,,693,168,2.2
5/13/2016,138.1334755,1520.497303,1370,674,,87.1,55.5,,688,160,6.2
5/14/2016,159.1476251,1539.09816,1640,770,,120,70.9,,676,155,8
5/15/2016,1924.473823,1129.640303,2030,886,,149,85.4,,648,150,3.7
5/16/2016,2157.012896,992.4956724,2370,1000,,162,90.5,,650,147,2
5/17/2016,300.1173794,1100.850585,2070,938,,143,78.7,,655,150,2.2
5/18/2016,1064.966546,1194.257715,1840,864,,130,72.9,,655,152,3.5
5/19/2016,88.78708584,1272.201464,1810,860,,141,81.2,,648,145,4.5
5/20/2016,9.336538171,1520.743243,1950,915,,167,96.6,,625,140,7
5/21/2016,0,1744.197675,2260,993,,205,123,,599,135,8.3
5/22/2016,0,1444.557995,2680,1160,,252,154,,566,124,4.9
5/23/2016,0.065871976,1359.077809,2570,1180,,253,150,,549,119,3.8
5/24/2016,0,1572.28269,2320,1070,,230,138,,518,112,5.4
5/25/2016,0,1455.700322,2310,1060,,233,142,,488,104,4.3
5/26/2016,536.4533977,1227.331163,2290,1050,,224,131,,462,97,2.7
5/27/2016,815.1696424,1075.401899,2090,976,,193,109,,457,94,1.4
5/28/2016,181.5285009,1286.708248,1900,904,,172,93.7,,460,102,3.1
5/29/2016,2.50546458,1335.703587,1860,892,,179,96.7,,447,89,5.5
5/30/2016,130.0751938,1470.29629,2060,966,,198,106,,434,81,5.7
5/31/2016,61.65726957,1391.618316,2240,1040,,217,120,,401,81,5.5
6/1/2016,29.79458362,1470.063923,2460,1130,,242,146,,371,71,7
6/2/2016,7.43637853,1539.765814,2900,1340,,294,181,,330,69,7.6
6/3/2016,16.43964452,1629.88305,3410,1560,,346,207,,297,61,8.4
6/4/2016,0.614495893,1598.496963,4110,2010,,417,251,,262,53,9.3
6/5/2016,0,1593.508009,5080,2600,,497,307,,221,46,9.9
6/6/2016,153.3671528,1589.484344,5670,2960,,557,326,,185,38,9.4
6/7/2016,82.98016645,1787.767383,5570,3020,,596,358,,152,33,10.5
6/8/2016,86.68592875,1457.953307,5910,3200,,620,347,,109,20,9.3
6/9/2016,260.7302448,1623.658164,5530,3090,,545,336,,66,10,10.1
6/10/2016,1.929739058,1847.630475,5960,3300,,657,435,,25,5,12
6/11/2016,476.1961,1793.810977,6150,3350,,710,429,,0,0,9.3
6/12/2016,653.8480549,1473.482449,5920,3120,,664,398,,0,0,8.2
6/13/2016,1222.772322,1242.898989,5390,2920,,588,339,,0,0,6.2
6/14/2016,66.86391168,1493.695483,4800,2630,,516,337,,0,0,6.5
6/15/2016,0,1938.494043,4340,2500,,633,449,,0,0,10.6
6/16/2016,0,1909.143474,4560,2570,,685,555,,0,0,10
6/17/2016,1.974701703,1812.709758,4480,2630,,896,838,,0,0,11.2
6/18/2016,0,1899.811459,4680,2730,,948,897,,0,0,12.4
6/19/2016,1.974701703,1941.028279,4660,2720,,948,872,,0,0,13.7
6/20/2016,55.23327672,1899.910715,4820,2830,,968,918,,0,0,15.5
6/21/2016,80.72498112,2002.883222,5340,3060,,1060,1000,,0,0,14.5
6/22/2016,2206.727526,1618.364278,5360,3000,,1000,854,,0,0,12.1
6/23/2016,407.6826665,1603.868628,4850,2700,,872,750,,0,0,11.8
6/24/2016,0.160298141,1842.018697,4350,2500,,791,607,,0,0,11.7
6/25/2016,0.809322902,1617.723898,3800,2250,,651,502,,0,0,12.5
6/26/2016,0,1842.039493,3490,2060,,580,458,,0,0,12.6
6/27/2016,0,1792.490473,3220,1910,,538,417,,0,0,13.5
6/28/2016,0,1852.550218,2920,1760,,450,332,,0,0,9.8
6/29/2016,487.5518427,1596.691776,2580,1490,,272,186,,0,0,11.6
6/30/2016,1462.7166,1350.60185,2470,1370,,191,103,,0,0,10.4
7/1/2016,1520.066929,910.2751975,2410,1360,,190,106,,0,0,8.6
7/2/2016,3986.897827,855.6834732,2320,1340,,190,103,,0,0,8.6
7/3/2016,919.7604634,1229.067562,2540,1450,,196,100,,0,0,8.9
7/4/2016,70.8465533,1524.291341,2310,1290,,167,87,,0,0,10.9
7/5/2016,5.804389358,1723.788512,2120,1190,,150,80.8,,0,0,12.3
7/6/2016,0,1940.360026,2030,1180,,137,73.7,,0,0,12.4
7/7/2016,0,1862.161796,1900,1120,,126,69.4,,0,0,12.5
7/8/2016,0,1801.549083,1800,1100,,116,64,,0,0,12.8
7/9/2016,0,1898.38311,1730,1070,,108,60.1,,0,0,13.4
7/10/2016,0,2100.452649,1670,1030,,101,58.9,,0,0,14.3
7/11/2016,0,1703.558407,1580,986,,95.1,57.7,,0,0,11.1
7/12/2016,7.01506228,1797.633973,1440,920,,89.4,52.4,,0,0,11.6
7/13/2016,0,1843.884338,1350,869,,83.9,51.2,,0,0,12.8
7/14/2016,0.36500594,1655.532491,1270,794,,79.6,49.7,,0,0,12
7/15/2016,0,1803.806765,1190,750,,76.4,46.8,,0,0,13.3
7/16/2016,0,2020.407377,1140,713,,72.2,44.7,,0,0,14.1
7/17/2016,0,1978.767306,1100,686,,68.6,44.3,,0,0,13.8
7/18/2016,1386.266245,1365.935897,1070,672,,67.7,41.9,,0,0,12.3
7/19/2016,761.172094,1356.388878,1170,753,,71.7,42.8,,0,0,11.2
7/20/2016,579.2602543,1355.968279,1170,728,,71.1,42.3,,0,0,12
7/21/2016,1404.274004,1203.938521,1130,723,,73.8,44,,0,0,12.2
7/22/2016,281.9650238,1412.024856,1130,722,,71.3,41.2,,0,0,11.9
7/23/2016,40.84841578,1561.736793,1100,705,,66.3,38.7,,0,0,13.2
7/24/2016,147.0243059,1569.601726,1080,678,,61.8,36.9,,0,0,13.6
7/25/2016,172.8411708,1534.904212,1040,653,,59.4,38.7,,0,0,12.5
7/26/2016,46.42681473,1442.964996,1000,628,,58.4,36.4,,0,0,12.2
7/27/2016,0,1650.575877,966,603,,55.7,33.7,,0,0,13.7
7/28/2016,0,1763.768803,928,585,,52.1,33.3,,0,0,14.6
7/29/2016,0,1652.907462,909,564,,50.2,31.7,,0,0,13.8
7/30/2016,34.11106092,1706.914854,895,562,,48.8,31.1,,0,0,13.1
7/31/2016,1207.167113,1335.792153,890,561,,49.8,31.9,,0,0,12.1
8/1/2016,37.80984259,1364.448904,934,599,,71.8,39.8,,0,0,12.7
8/2/2016,1.737106065,1526.945104,887,539,,53,31.5,,0,0,13.5
8/3/2016,235.4884022,1468.05598,853,516,,50,30.4,,0,0,12.7
8/4/2016,3175.109275,753.236712,856,531,,55.4,34.2,,0,0,9.9
8/5/2016,1698.523868,686.7174109,994,658,,79.8,42.1,,0,0,9.6
8/6/2016,592.0397467,986.1910919,1060,660,,67.9,39.6,,0,0,9.9
8/7/2016,463.8794868,1300.165158,1020,609,,58.8,37.2,,0,0,11.4
8/8/2016,818.2693358,1174.43809,944,583,,56.5,34,,0,0,10.5
8/9/2016,537.1725989,1461.502584,930,575,,55.4,32.3,,0,0,10.5
8/10/2016,530.7722202,1389.421719,898,555,,53.9,29.8,,0,0,10.5
8/11/2016,69.22598254,1305.219146,840,546,,52.9,29.4,,0,0,9.8
