Montana (PST) SNOTEL Site Elk Peak - NRCS National Water and Climate Center ,,,,,,,,,,
,,,,,,,,,,
Site Id,Date,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TOBS.I-2 (degC) ,TOBS.I-3 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) 
1106,8/6/2019,0,18.3,15.3,16.7,15.3,23.4,11.3,17.7,0
1106,8/7/2019,0,18.3,12.6,14,12.6,22.4,12.4,17.8,0
1106,8/8/2019,0,18.3,16.3,17.6,16.3,23,11.3,17,0
1106,8/9/2019,0,18.3,16.3,17.5,16.3,24.6,15.1,18.5,0
1106,8/10/2019,0,18.3,12,13,12,21.5,10.5,14.7,0
1106,8/11/2019,0,18.9,8.1,8.1,8.1,19,7.6,12.3,0
1106,8/12/2019,0,19,6.1,6,6.1,13.8,5.8,8.7,0
1106,8/13/2019,0,19,6.8,7,6.8,13.7,5.7,9,0
1106,8/14/2019,0,19,9.4,9.8,9.4,18.9,6.4,12.3,0
1106,8/15/2019,0,19,12,12.8,12,18.9,7.9,14,0
1106,8/16/2019,0,19,8.8,9.1,8.8,17.5,8.8,11.9,0
1106,8/17/2019,0,19,7.6,7.9,7.6,16.2,7.6,11.2,0
1106,8/18/2019,0,19,7.2,7.5,7.2,11.8,6.1,8.6,0
1106,8/19/2019,0,19,13.1,14.5,13.1,19.6,6.5,12.9,0
1106,8/20/2019,0,19,14.2,15.2,14.2,23.4,11.9,17.1,0
1106,8/21/2019,0,19,11.2,11.8,11.2,20.1,11.2,15.1,0
1106,8/22/2019,0,19,14.7,15.9,14.7,22.6,11,16.8,0
1106,8/23/2019,0,19.1,8.5,8.7,8.5,16.8,7.5,12.4,0
1106,8/24/2019,0,19.1,12.1,12.9,12.1,17.8,8.1,12.1,0
1106,8/25/2019,0,19.1,11.7,12.4,11.7,19.4,11.1,14.4,0
1106,8/26/2019,0,19.1,5.8,5.9,5.8,15.3,5.8,10.5,0
1106,8/27/2019,0,19.1,4.2,4.4,4.2,13.9,4.2,8.4,0
1106,8/28/2019,0,19.1,12.7,13.6,12.7,16.7,3.4,10.5,0
1106,8/29/2019,0,19.1,11.1,11.7,11.1,21.6,11.1,16,0
1106,8/30/2019,0,19.1,10.9,11.5,10.9,19.4,6.3,12.2,0
1106,8/31/2019,0,19.1,10.6,11.3,10.6,18.4,8.9,12.9,0
1106,9/1/2019,0,19.1,13.1,14,13.1,21.6,7.6,15.1,0
1106,9/2/2019,0,19.1,11.2,12.5,11.2,24.1,10.7,16.8,0
1106,9/3/2019,0,19.1,10.2,10.8,10.2,20.9,10.2,16.1,0
1106,9/4/2019,0,19.1,17.3,18.8,17.3,22.9,9.6,16.9,0
1106,9/5/2019,0,19.1,14.7,16.2,14.7,23.2,13.8,18.6,0
1106,9/6/2019,0,19.1,12.9,13.8,12.9,24,12.8,17.4,0
1106,9/7/2019,0,19.4,8.3,8.7,8.3,18.7,8.3,12.1,0
1106,9/8/2019,0,19.5,6.6,6.7,6.6,10.8,6.6,8.6,0
1106,9/9/2019,0,19.7,6.8,6.8,6.8,14.4,5.6,7.6,0
1106,9/10/2019,0,20.1,4.3,4.3,4.3,9.2,3.8,6,0
1106,9/11/2019,0,20.7,4.7,4.4,4.7,8.7,2.7,5.2,0
1106,9/12/2019,0,21,3.5,3.1,3.5,5.8,2.8,4.2,0
1106,9/13/2019,0,21,8.7,9,8.7,11.5,3.5,7.3,0
1106,9/14/2019,0,21,8.4,8.8,8.4,16,7.2,10.7,0
1106,9/15/2019,0,21,14,15,14,17.7,7.1,12.7,0
1106,9/16/2019,0,21,16.2,17.8,16.2,22.5,13.1,17.2,0
1106,9/17/2019,0,21.1,7.4,8.1,7.4,21.6,7.3,15.4,0
1106,9/18/2019,0,21.2,5.6,5.9,5.6,10.7,3.4,7.3,0
1106,9/19/2019,0,21.2,6.2,6.7,6.2,14.5,5.4,9.1,0
1106,9/20/2019,0,21.2,5,5.3,5,12.1,3.8,7.1,0
1106,9/21/2019,0,21.4,3.3,3.1,3.3,6.3,2.3,4.3,0
1106,9/22/2019,0,21.6,2.6,2.5,2.6,7.6,1.6,3.7,0
1106,9/23/2019,0,21.6,9.2,9.8,9.2,12.9,2.2,8,0
1106,9/24/2019,0,21.6,6.5,6.7,6.5,12.8,6.4,9.1,0
1106,9/25/2019,0,21.6,4.7,4.6,4.7,10.9,4.6,7.2,0
1106,9/26/2019,0,21.6,6.3,6.3,6.3,8.9,3.4,5.7,0
1106,9/27/2019,0,21.6,1.6,1.1,1.6,10,1.6,6.2,0
1106,9/28/2019,0.2,21.8,-1,-1.6,-1,4.9,-1,1.5,1
1106,9/29/2019,0.8,22.1,-5.2,-5.8,-5.2,-0.4,-5.5,-3.1,5
1106,9/30/2019,1,22.3,-7.4,-5.3,-7.4,-0.5,-7.4,-4.4,5
1106,10/1/2019,1,0,-5,-4.9,-5,2.1,-8.7,-3.9,4
1106,10/2/2019,0.9,0,-3.7,-4.6,-3.7,-1.1,-5.6,-3.2,4
1106,10/3/2019,0.9,0,-0.7,-1.3,-0.7,1.5,-3.7,-1.3,4
1106,10/4/2019,0.9,0.1,5,5.2,5,8.7,-1.6,3.1,3
1106,10/5/2019,1,0.1,-1.9,-2.6,-1.9,5.4,-1.9,2.4,3
1106,10/6/2019,1.1,0.2,-1.6,-2.4,-1.6,1,-1.9,-1.1,4
1106,10/7/2019,1.1,0.2,4.2,4.1,4.2,5.6,-2.8,2,4
1106,10/8/2019,1,0.2,7,7.2,7,10,3.3,6.6,3
1106,10/9/2019,1.4,0.5,-8.8,-4.7,-8.8,10.3,-8.9,2.7,8
1106,10/10/2019,1.8,0.9,-15.9,-3.9,-15.9,-8.8,-16.2,-11.4,14
1106,10/11/2019,1.8,0.9,-8.4,-5,-8.4,-6,-16.6,-9.9,11
1106,10/12/2019,1.8,0.9,-1,-1.6,-1,0.5,-8.7,-2.7,9
1106,10/13/2019,1.7,0.9,3.9,3.7,3.9,7.5,-1.4,3.1,8
1106,10/14/2019,1.7,0.9,4.6,4.5,4.6,9.8,3,5.9,7
1106,10/15/2019,1.7,0.9,-2,-2.8,-2,4.6,-2.4,1,6
1106,10/16/2019,1.7,0.9,7.2,7.4,7.2,8.9,-4.4,4.2,6
1106,10/17/2019,1.6,0.9,10,10.6,10,13.4,6.2,9.7,5
1106,10/18/2019,1.6,0.9,-2.3,-3.2,-2.3,12.2,-2.4,5.9,4
1106,10/19/2019,1.6,0.9,-2.7,-3.3,-2.7,1.6,-3.5,-1.2,4
1106,10/20/2019,1.7,1.1,-2.7,-3.4,-2.7,3.1,-3.2,-1.3,6
1106,10/21/2019,1.9,1.2,-3.4,-4.4,-3.4,-0.4,-5.6,-2.7,7
1106,10/22/2019,2.1,1.2,-1.1,-1.8,-1.1,-0.8,-4.1,-2.2,7
1106,10/23/2019,2.7,1.3,-2.2,-3,-2.2,4.5,-2.2,0.7,8
1106,10/24/2019,2.9,1.4,-6.4,-5.7,-6.4,-2.2,-8.2,-4.6,9
1106,10/25/2019,2.9,1.5,3.1,3,3.1,3.2,-6.5,-1.2,9
1106,10/26/2019,2.9,1.5,-1.2,-1.8,-1.2,11.1,-1.2,6.3,7
1106,10/27/2019,2.9,1.5,-14.2,-4.4,-14.2,-1.3,-14.2,-7.7,10
1106,10/28/2019,3.3,1.5,-11,-4.9,-11,-11,-16.2,-13.1,9
1106,10/29/2019,3.5,1.6,-22.1,-22.6,-22.1,-8.8,-22.3,-14.6,11
1106,10/30/2019,3.5,1.7,-15.3,-4.8,-15.3,-11.4,-23.1,-17.2,11
1106,10/31/2019,3.6,1.9,-6,-6.9,-6,-4.2,-15.6,-8.9,11
1106,11/1/2019,3.6,1.9,-6.6,-5.6,-6.6,-2.5,-6.6,-5.1,11
1106,11/2/2019,3.8,2,-2.3,-3.2,-2.3,-1.1,-7.1,-5,13
1106,11/3/2019,4.1,2,0.1,-0.6,0.1,2.4,-3,-0.2,13
1106,11/4/2019,4.3,2.2,-2.6,-3.6,-2.6,1,-2.8,-1,13
1106,11/5/2019,4.6,2.3,0.8,0.2,0.8,0.9,-2.8,-1.1,16
1106,11/6/2019,4.6,2.3,-5.3,-4.7,-5.3,4.7,-5.3,0.3,16
1106,11/7/2019,4.6,2.3,-3,-3.3,-3,-2.4,-12.4,-6.8,16
1106,11/8/2019,4.6,2.3,2.4,2,2.4,3.9,-3.2,1.3,15
1106,11/9/2019,4.6,2.3,6.7,6.8,6.7,8.4,2.2,6,15
1106,11/10/2019,4.6,2.3,2.3,2,2.3,6.9,2.2,4.9,14
1106,11/11/2019,4.6,2.3,-16.9,-17,-16.9,2.6,-17.3,-8,14
1106,11/12/2019,4.6,2.3,-0.2,-0.6,-0.2,1.3,-16.9,-4.1,15
1106,11/13/2019,5,2.5,-1.1,-1.8,-1.1,4.3,-1.2,1.4,16
1106,11/14/2019,5,2.5,-1.9,-2.3,-1.9,0.9,-3.2,-1.4,17
1106,11/15/2019,5,2.5,3.8,3.6,3.8,4.9,-2.1,1.9,17
1106,11/16/2019,5,2.5,1,0.6,1,8.5,1,5.1,16
1106,11/17/2019,5,2.5,-1,-1.6,-1,1,-2.1,-1,16
1106,11/18/2019,5,2.6,3.5,3.2,3.5,4.7,-1.1,2.5,16
1106,11/19/2019,5,2.6,3.4,3.2,3.4,4.3,2,3.1,16
1106,11/20/2019,5.1,2.7,-5.4,-6.4,-5.4,6.9,-5.4,1.2,17
1106,11/21/2019,5.1,2.7,-11.4,-4.3,-11.4,-5.4,-11.4,-7,16
1106,11/22/2019,5.1,2.8,4.9,4.4,4.9,5.3,-12.7,-2.8,15
1106,11/23/2019,5.1,2.8,0.8,0.3,0.8,5.3,-1.6,2,16
1106,11/24/2019,5,2.8,1.9,1.3,1.9,3.8,-0.8,1.5,15
1106,11/25/2019,5,2.8,-6.4,-7.4,-6.4,2.3,-6.4,-1.2,15
1106,11/26/2019,5,2.8,-9.6,-3.8,-9.6,-3.5,-10.5,-7.8,16
1106,11/27/2019,5,2.8,-10.8,-11.9,-10.8,-7,-11.7,-9.4,14
1106,11/28/2019,5.1,2.8,-11.8,-13,-11.8,-10.4,-11.8,-11.2,15
1106,11/29/2019,5.3,2.9,-12.1,-13.3,-12.1,-7,-15.6,-11.6,17
1106,11/30/2019,5.5,3.1,-13.3,-14.4,-13.3,-8.9,-13.5,-11.8,19
1106,12/1/2019,5.7,3.2,-8.5,-4.5,-8.5,-7,-13.3,-10.4,22
1106,12/2/2019,6,3.3,-3.2,-4.2,-3.2,-0.7,-8.9,-4.2,21
1106,12/3/2019,6,3.3,-2.3,-3.2,-2.3,-0.7,-3.7,-2.4,21
1106,12/4/2019,5.9,3.3,-1.3,-2,-1.3,0.9,-3.1,-1.3,20
1106,12/5/2019,5.9,3.3,-0.9,-1.5,-0.9,1.2,-2.2,-1,20
1106,12/6/2019,5.9,3.3,-1.3,-2.1,-1.3,1.9,-1.6,-0.6,20
1106,12/7/2019,5.9,3.3,-0.5,-1.2,-0.5,1.9,-1.8,0.2,20
1106,12/8/2019,5.9,3.3,0.3,-0.3,0.3,2,-1.2,0.3,19
1106,12/9/2019,6.2,3.4,-7.6,-4,-7.6,0.4,-13.3,-6.1,20
1106,12/10/2019,6.2,3.4,-7.9,-4.3,-7.9,-5.8,-9.3,-7.7,20
1106,12/11/2019,6.3,3.4,-2.3,-3,-2.3,-1.7,-7.9,-4.2,21
1106,12/12/2019,6.8,3.4,-2.8,-3.6,-2.8,-1.8,-4,-2.8,23
1106,12/13/2019,6.9,3.4,-3.6,-4.6,-3.6,-0.6,-4.6,-2.5,23
1106,12/14/2019,7.7,3.4,-7,-4.7,-7,-3.1,-7,-4.9,27
1106,12/15/2019,7.8,3.4,-8.5,-9.7,-8.5,-6.9,-8.8,-7.8,27
1106,12/16/2019,7.9,3.4,-10.3,-5.2,-10.3,-7.1,-10.4,-8.9,28
1106,12/17/2019,8.4,3.4,-5.8,-6.9,-5.8,-5.7,-11.4,-9.3,29
1106,12/18/2019,8.4,3.4,-1.6,-2.4,-1.6,-0.4,-5.8,-3.2,29
1106,12/19/2019,8.4,3.4,-3.5,-4.4,-3.5,2,-3.5,-0.8,28
1106,12/20/2019,8.4,3.4,-1,-1.8,-1,-0.9,-5.2,-2.8,28
1106,12/21/2019,8.4,3.5,1.8,1.3,1.8,3.2,-1.2,1.4,27
1106,12/22/2019,8.4,3.5,3.1,2.8,3.1,5.3,0.4,2.7,27
1106,12/23/2019,8.4,3.5,3.9,3.6,3.9,4.7,2.1,3.3,27
1106,12/24/2019,8.4,3.5,-0.7,-1.4,-0.7,3.8,-1.6,1.4,26
1106,12/25/2019,8.8,3.7,-3,-4,-3,-0.6,-4.4,-2.3,30
1106,12/26/2019,8.8,3.7,-10.6,-3.5,-10.6,-3,-10.8,-6.1,30
1106,12/27/2019,8.8,3.7,-9,-10.1,-9,-6.3,-11.6,-9.2,30
1106,12/28/2019,8.8,3.7,-9.8,-4.5,-9.8,-7.6,-10.8,-9.5,30
1106,12/29/2019,8.8,3.7,-11.2,-12.4,-11.2,-8.5,-12.9,-10.1,30
1106,12/30/2019,8.8,3.7,-9.7,-4.1,-9.7,-6.8,-13.5,-10.6,30
1106,12/31/2019,8.9,3.8,-3.7,-4.7,-3.7,-1.3,-11.3,-5.3,30
1106,1/1/2020,9.5,3.8,-2,-2.9,-2,-1.8,-6.1,-4,31
1106,1/2/2020,11,4,-4.1,-5.1,-4.1,0.1,-4.1,-2.2,41
1106,1/3/2020,11.7,4,-6.3,-7.4,-6.3,-4.1,-7.9,-5.6,40
1106,1/4/2020,13,4.1,1,0.4,1,1,-6.5,-2.1,46
1106,1/5/2020,13.3,4.1,-8.5,-5.1,-8.5,1.7,-8.5,-2.9,46
1106,1/6/2020,13.4,4.1,-6.7,-4.2,-6.7,-5.9,-9.3,-7.7,45
1106,1/7/2020,13.4,4.1,-2,-2.9,-2,-1.9,-8.1,-5.7,44
1106,1/8/2020,13.4,4.2,-0.8,-1.4,-0.8,0.3,-2.4,-1,44
1106,1/9/2020,13.5,4.2,-7.6,-4.8,-7.6,-0.6,-7.6,-3.6,43
1106,1/10/2020,13.7,4.2,-13.2,-3.7,-13.2,-7,-14,-9.9,45
1106,1/11/2020,14,4.3,-7.5,-4.5,-7.5,-6.6,-15.4,-11.5,44
1106,1/12/2020,14,4.3,-5.9,-4.6,-5.9,-5.5,-8,-6.5,44
1106,1/13/2020,14.2,4.4,-8.3,-4.2,-8.3,-5.9,-9,-7.5,46
1106,1/14/2020,14.3,4.4,-9.5,-5,-9.5,-8,-12.1,-9.8,48
1106,1/15/2020,14.4,4.5,-12.4,-3.3,-12.4,-6.3,-12.4,-9.7,49
1106,1/16/2020,14.5,4.7,-7.9,-9,-7.9,-7.8,-15.7,-11.7,48
1106,1/17/2020,14.5,4.7,-1.3,-2,-1.3,0.2,-7.9,-2.6,47
1106,1/18/2020,15.3,4.7,-10.2,-4.6,-10.2,-1.1,-10.9,-6.8,50
1106,1/19/2020,15.7,4.7,-5.1,-6.1,-5.1,-5.1,-10.2,-7.2,50
1106,1/20/2020,15.9,4.7,0.6,0,0.6,0.9,-5.5,-2.2,50
1106,1/21/2020,15.9,4.7,0.5,-0.1,0.5,6.1,0.2,2.8,49
1106,1/22/2020,15.9,4.7,-3.4,-4,-3.4,2.4,-3.4,0.4,49
1106,1/23/2020,16.2,4.7,-5.9,-4,-5.9,-3.1,-6.2,-4.8,50
1106,1/24/2020,16.3,4.8,0.3,-0.5,0.3,0.6,-5.9,-2,51
1106,1/25/2020,16.4,4.8,-2.9,-3.8,-2.9,2.3,-3.1,-0.3,51
1106,1/26/2020,16.4,4.8,-2.3,-3.2,-2.3,0.2,-4,-2.6,50
1106,1/27/2020,16.4,4.8,-2.3,-3.2,-2.3,4.4,-5.8,-1.2,50
1106,1/28/2020,16.7,4.8,-6.6,-7.6,-6.6,-1.4,-7.5,-4.2,51
1106,1/29/2020,16.8,4.8,-3.4,-4.2,-3.4,-1.4,-6.7,-3.3,51
1106,1/30/2020,16.8,4.9,-3.4,-4.4,-3.4,-0.4,-4.5,-3.2,51
1106,1/31/2020,16.8,4.9,-0.4,-1.1,-0.4,-0.4,-5.5,-3.3,50
1106,2/1/2020,16.8,4.9,2.3,1.8,2.3,2.6,-1.2,1,49
1106,2/2/2020,16.7,4.9,-3.5,-4.5,-3.5,7.7,-3.5,3.2,45
1106,2/3/2020,16.7,4.9,-12.8,-3.9,-12.8,-3.5,-12.8,-8.5,49
1106,2/4/2020,16.6,4.9,-13.6,-3.4,-13.6,-5.2,-16.2,-12,49
1106,2/5/2020,16.9,4.9,-11.3,-3.8,-11.3,-9.2,-15.5,-12.3,50
1106,2/6/2020,17.6,5,-4.4,-4,-4.4,-4.2,-11.3,-7.3,52
1106,2/7/2020,18.4,5.2,-6.8,-7.9,-6.8,-4,-6.9,-5.2,54
1106,2/8/2020,18.7,5.4,-2,-2.8,-2,-2,-7,-5.2,58
1106,2/9/2020,19.2,5.4,-13.5,-10.1,-13.5,-1.6,-13.9,-6.4,61
1106,2/10/2020,19.6,5.5,-8.6,-9.7,-8.6,-7.5,-15.1,-9.8,62
1106,2/11/2020,19.7,5.5,-11.8,-2.7,-11.8,-7.6,-13.4,-9.9,61
1106,2/12/2020,20.4,5.5,-6.4,-3.3,-6.4,-5.1,-12.1,-7.5,64
1106,2/13/2020,20.6,5.5,-8.1,-2.9,-8.1,-6.2,-11.6,-8.4,63
1106,2/14/2020,20.7,5.7,-3,-4,-3,-0.4,-9.5,-4.7,63
1106,2/15/2020,20.8,5.7,-7.9,-4.1,-7.9,-2.8,-8.3,-6,64
1106,2/16/2020,20.9,5.7,-5.8,-3,-5.8,-3.9,-8.3,-6.3,63
1106,2/17/2020,20.9,5.7,-8.6,-3.8,-8.6,-2.8,-8.6,-5.7,63
1106,2/18/2020,21.2,5.8,-10.2,-9.5,-10.2,-4.9,-10.3,-8.8,65
1106,2/19/2020,21.2,5.8,-12.9,-3.3,-12.9,-8.7,-16.6,-11.9,66
1106,2/20/2020,21.2,5.8,-6.2,-5.4,-6.2,-5.7,-15.9,-10.1,65
1106,2/21/2020,21.4,5.8,-2.3,-3,-2.3,0,-8.4,-3.2,64
1106,2/22/2020,21.4,5.9,-3.2,-4,-3.2,2.1,-3.6,-1.3,63
1106,2/23/2020,21.4,5.9,-2.8,-3.6,-2.8,2.2,-3.7,-1.2,63
1106,2/24/2020,21.4,5.9,-7.2,-4,-7.2,2.6,-7.3,-1.7,63
1106,2/25/2020,21.8,6.1,-10.9,-3.6,-10.9,-5.4,-11.8,-7.7,67
1106,2/26/2020,22,6.1,-6.5,-4.3,-6.5,-3.5,-14.6,-8.4,66
1106,2/27/2020,22,6.1,-5.1,-6.2,-5.1,0.1,-6.9,-3.5,64
1106,2/28/2020,22,6.1,-1.4,-2.2,-1.4,0.4,-6.2,-2.8,64
1106,2/29/2020,22.1,6.1,0.2,-0.5,0.2,6.2,-2.4,1.1,63
1106,3/1/2020,22.2,6.1,-7.9,-4.2,-7.9,2,-7.9,-2.9,65
1106,3/2/2020,22.2,6.1,-8.3,-4.3,-8.3,-2,-8.8,-6.9,64
1106,3/3/2020,22.2,6.2,-4,-5,-4,-1.5,-9,-5.1,63
1106,3/4/2020,22.2,6.3,-0.2,-0.9,-0.2,2,-4.2,-1,63
1106,3/5/2020,22.2,6.3,-6.7,-5.9,-6.7,1,-7,-2.5,63
1106,3/6/2020,22.4,6.4,3.5,3.2,3.5,4.5,-6.8,0.7,63
1106,3/7/2020,22.4,6.4,4.7,4.7,4.7,10.1,2.8,6,62
1106,3/8/2020,22.5,6.4,-0.7,-1.4,-0.7,10.6,-0.7,4.5,63
1106,3/9/2020,22.7,6.6,-3.8,-3.4,-3.8,0.9,-5.1,-2.8,64
1106,3/10/2020,22.9,6.6,-6.5,-7.4,-6.5,-1.3,-6.5,-4.4,67
1106,3/11/2020,23.3,6.6,-0.7,-1.3,-0.7,0.2,-7.5,-3.1,67
1106,3/12/2020,23.4,6.6,-9.8,-9.4,-9.8,4.3,-9.8,-1.2,66
1106,3/13/2020,23.6,6.6,-9.4,-3.2,-9.4,-4.5,-12.6,-8.1,67
1106,3/14/2020,23.8,6.7,-9.9,-3.4,-9.9,-9.3,-10.5,-9.8,68
1106,3/15/2020,23.9,6.7,-12.6,-13.7,-12.6,-7,-12.6,-9.6,68
1106,3/16/2020,24.1,6.9,-6.8,-7.7,-6.8,-3.6,-13.8,-9.2,69
1106,3/17/2020,24.2,6.9,-2.8,-3.7,-2.8,3.9,-8.5,-4.1,68
1106,3/18/2020,24.2,6.9,-5.7,-3.3,-5.7,4.5,-6.1,-0.9,68
1106,3/19/2020,24.2,6.9,-4.7,-3.5,-4.7,0.7,-9.2,-5,69
1106,3/20/2020,24.2,6.9,-11.4,-12.6,-11.4,-4.7,-11.4,-8.3,68
1106,3/21/2020,24.3,7.1,-2.4,-3.2,-2.4,1.1,-13.4,-4.9,69
1106,3/22/2020,24.4,7.1,-1.8,-2.6,-1.8,4.1,-3.5,-1,68
1106,3/23/2020,24.5,7.1,-1.3,-2,-1.3,1.7,-6.6,-2.1,69
1106,3/24/2020,24.5,7.2,-2.4,-3.4,-2.4,7.2,-2.4,1.2,69
1106,3/25/2020,24.9,7.3,-5.2,-4,-5.2,1,-5.6,-3.5,71
1106,3/26/2020,24.9,7.3,-6.5,-3.2,-6.5,1.4,-6.8,-4.3,70
1106,3/27/2020,24.9,7.3,-8,-3.6,-8,-0.3,-10.1,-5.8,70
1106,3/28/2020,24.9,7.3,-5.1,-3.2,-5.1,-1.8,-8.6,-5.1,70
1106,3/29/2020,25.1,7.3,-2,-2.8,-2,2.7,-5.7,-2.4,70
1106,3/30/2020,25.1,7.3,-1.2,-1.8,-1.2,6.8,-2.4,0.7,69
1106,3/31/2020,25.1,7.4,-2.7,-3.4,-2.7,6.8,-2.7,1,69
1106,4/1/2020,25.4,7.4,-9,-2.8,-9,4.3,-9,-2.9,70
1106,4/2/2020,25.4,7.4,-16,-2.4,-16,-4.6,-16.1,-11,71
1106,4/3/2020,25.4,7.4,-8.6,-9.7,-8.6,-2.9,-17,-10.4,70
1106,4/4/2020,25.6,7.5,-6.1,-7.1,-6.1,-1.3,-9,-5.9,70
1106,4/5/2020,25.7,7.5,-7.8,-2.9,-7.8,1.4,-8.3,-4.6,72
1106,4/6/2020,25.7,7.6,1.9,1.5,1.9,8.5,-8.7,0.9,70
1106,4/7/2020,25.7,7.6,-0.3,-0.9,-0.3,9,-0.9,3,69
1106,4/8/2020,25.7,7.6,-2.6,-3.4,-2.6,4.4,-2.7,1.9,68
1106,4/9/2020,25.7,7.6,-2.9,-3,-2.9,5.3,-5.9,0.3,68
1106,4/10/2020,25.6,7.6,4.4,4.3,4.4,11.4,-4.4,4.1,66
1106,4/11/2020,25.6,7.6,0.9,0.3,0.9,10.3,0.3,4.8,65
1106,4/12/2020,26,7.9,-13.5,-2.6,-13.5,1,-13.5,-7.1,77
1106,4/13/2020,26.3,7.9,-14.9,-2.3,-14.9,-4.3,-17.5,-12.7,73
1106,4/14/2020,26.8,8,-7.8,-8.8,-7.8,-7.7,-15.4,-11.2,73
1106,4/15/2020,27.1,8.1,-4.1,-3.3,-4.1,0,-7.8,-4.5,74
1106,4/16/2020,27.2,8.1,-11.1,-3.2,-11.1,-2.9,-11.1,-5.6,73
1106,4/17/2020,27.4,8.1,-5.4,-5.4,-5.4,-0.4,-13.6,-6.8,73
1106,4/18/2020,27.4,8.2,2.1,1.8,2.1,6.2,-6.6,0.6,73
1106,4/19/2020,27.6,8.3,-0.4,-1.3,-0.4,6.2,-1.6,1.5,74
1106,4/20/2020,27.6,8.3,1.1,0.6,1.1,6.3,-1.2,1.6,73
1106,4/21/2020,27.1,8.3,2.9,2.6,2.9,9.5,-1.2,4,71
1106,4/22/2020,26.8,8.3,2.6,2.3,2.6,10.4,1.7,5.4,69
1106,4/23/2020,26.9,8.4,1.9,1.3,1.9,9.4,0.3,3.8,68
1106,4/24/2020,27.6,8.7,-0.5,-1.1,-0.5,4.3,-0.6,1,70
1106,4/25/2020,27.9,8.7,0,-0.4,0,5.9,-1.9,1.4,69
1106,4/26/2020,28.1,8.7,3.2,2.8,3.2,9.5,-0.5,4.5,68
1106,4/27/2020,27.3,8.7,4.3,4.3,4.3,10.2,1.4,5.3,67
1106,4/28/2020,27,8.7,1.7,1.3,1.7,9,1.2,5.1,66
1106,4/29/2020,26.9,8.7,5.6,5.7,5.6,9.8,-0.5,4.4,64
1106,4/30/2020,25.8,8.7,11.1,11.8,11.1,18.6,5.6,12,62
1106,5/1/2020,24.7,9.1,1.1,0.6,1.1,14.1,1.1,6.8,59
1106,5/2/2020,24.8,9.1,1.4,1.3,1.4,8.3,-1.3,2.8,58
1106,5/3/2020,24.5,9.2,3.6,3.4,3.6,13.8,1.5,6.9,56
1106,5/4/2020,24.6,9.2,-2.1,-2.7,-2.1,10.2,-2.1,3.3,56
1106,5/5/2020,24.4,9.2,1,0.5,1,6.2,-3.9,0.8,56
1106,5/6/2020,24.1,9.2,0.7,0.2,0.7,10.9,-0.5,4.4,54
1106,5/7/2020,24.3,9.4,-2.8,-3.5,-2.8,10.2,-2.9,2.9,56
1106,5/8/2020,24.7,9.5,-0.1,-0.3,-0.1,9.8,-3.3,0.9,55
1106,5/9/2020,25,9.8,-1.8,-2.5,-1.8,6.7,-1.8,1.5,57
1106,5/10/2020,25.1,9.8,-1.7,-2.2,-1.7,9.1,-5.1,1,56
1106,5/11/2020,25.1,9.8,-4.2,-3.8,-4.2,-0.3,-4.2,-1.8,56
1106,5/12/2020,25.3,9.8,-3.6,-3.8,-3.6,-1.3,-5,-3.5,57
1106,5/13/2020,25.3,10,0.5,0,0.5,11.8,-4.2,1.5,55
1106,5/14/2020,25.2,10,0.9,0.5,0.9,6.6,0.5,2.6,55
1106,5/15/2020,24.9,10,2.4,2.3,2.4,10.8,0.1,4.3,54
1106,5/16/2020,24.8,10.2,1.3,1,1.3,9.9,0.9,3.3,54
1106,5/17/2020,24.3,10.2,5.5,5.6,5.5,12.1,0.7,6.3,53
1106,5/18/2020,23.5,10.2,8.4,9.2,8.4,15.1,5.1,9.4,51
1106,5/19/2020,22.1,10.2,7,7.4,7,19.2,5.4,11.5,48
1106,5/20/2020,20.9,10.3,7.1,7.2,7.1,14.2,6.9,10,45
1106,5/21/2020,19.7,10.3,1.9,1.5,1.9,13.9,1.9,6.8,43
1106,5/22/2020,19.5,10.5,1.7,1.3,1.7,7.5,1,3.3,42
1106,5/23/2020,19,10.5,1.8,1.5,1.8,9,-1,3.5,41
1106,5/24/2020,19,10.7,0.9,0.3,0.9,6.7,-0.3,1.9,43
1106,5/25/2020,18.8,10.8,2.8,2.7,2.8,8.7,0.8,3.8,41
1106,5/26/2020,17.8,10.9,5.9,5.8,5.9,13.3,2,7.6,38
1106,5/27/2020,15.8,10.9,6.1,6.2,6.1,14.1,5.2,8.8,35
1106,5/28/2020,14.3,10.9,5,5,5,15.1,4.5,9,33
1106,5/29/2020,13,10.9,6.3,6.3,6.3,14.3,3.9,8.1,29
1106,5/30/2020,11.7,10.9,8.7,9.2,8.7,19,4.7,11.7,27
1106,5/31/2020,9.2,10.9,11.8,12.6,11.8,17.6,8.1,12.7,22
1106,6/1/2020,6.9,10.9,7.6,8.1,7.6,20.4,7.2,14.7,18
1106,6/2/2020,5,10.9,4.6,4.9,4.6,19.5,4.4,10.3,13
1106,6/3/2020,3,11,10.5,11.4,10.5,16.9,3.4,10,10
1106,6/4/2020,1.3,11,8.2,8.8,8.2,15.8,7.7,10.9,5
1106,6/5/2020,0.3,11,6.6,7,6.6,15,6,10,1
